MLS#,Stat,ClosedDate,YearClosed,SoldPr,Type,YearBuilt,Street#,StrName,Area,Zip,ASF,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageType,GarageSpaces,ParkingSpaces
9582645,CLSD,7/19/2017,2017.00,211100,SFH,1953,4050,HARVARD,76,60076,2006,7,2,1,Yes,3,0,Detached,1,0
10033717,CLSD,10/30/2018,2018.00,415000,SFH,1953,4050,HARVARD,76,60076,2006,9,3,0,Yes,4,0,Detached,1,0
9773095,CLSD,12/27/2017,2017.00,469500,SFH,1953,8625,Skokie,76,60077,1800,9,2,1,Yes,2,1,Attached,2,0
9993633,CLSD,8/13/2018,2018.00,345000,SFH,1953,8324,KENTON,76,60076,1772,7,3,0,Yes,3,0,Attached,2,0
9738756,CLSD,12/22/2017,2017.00,350000,SFH,1953,5322,CRAIN,76,60077,1400,8,2,0,Yes,5,0,Detached,2.5,0
9695761,CLSD,9/8/2017,2017.00,390000,SFH,1953,8723,Ridgeway,76,60076,1345,6,2,1,Yes,3,0,Detached,1,0
9917967,CLSD,6/15/2018,2018.00,360000,SFH,1953,8330,Kostner,76,60076,1340,7,2,1,Yes,2,0,Attached,1.5,0
10030585,CLSD,1/30/2019,2019.00,347500,SFH,1953,3617,GREENLEAF,76,60076,1340,9,3,0,Yes,3,1,None,0,0
9590710,CLSD,5/23/2017,2017.00,283000,SFH,1953,5330,MONROE,76,60077,1314,10,1,1,Yes,3,1,Detached,2,0
9902692,CLSD,5/21/2018,2018.00,314000,SFH,1953,4035,KIRK,76,60076,1300,7,2,0,Yes,3,0,Attached,1,0
9814424,CLSD,4/18/2018,2018.00,310000,SFH,1953,8442,Ridgeway,76,60076,1280,8,2,0,Yes,3,0,None,0,0
10077538,CLSD,10/25/2018,2018.00,275000,SFH,1953,8312,Kilbourn,76,60076,1248,7,2,0,Yes,2,1,Attached,1,0
9853914,CLSD,5/15/2018,2018.00,275000,SFH,1953,5336,Suffield,76,60077,1241,6,1,1,Yes,3,0,Detached,2,0
9492427,CLSD,6/26/2017,2017.00,275000,SFH,1953,8052,CRAWFORD,76,60076,1158,7,2,0,Yes,3,0,None,0,0
9798742,CLSD,2/28/2018,2018.00,360000,SFH,1953,3851,HARVARD,76,60076,1092,8,2,0,Yes,3,1,Detached,2,0
9397796,CLSD,3/14/2017,2017.00,265000,SFH,1953,8150,Crawford,76,60076,1060,8,2,0,Yes,3,1,Detached,2,0
9603368,CLSD,6/6/2017,2017.00,260000,SFH,1953,7426,Keeler,76,60076,1020,6,2,0,Yes,2,0,Detached,2.5,0
9579948,CLSD,6/22/2017,2017.00,279000,SFH,1953,3639,CAROL,76,60076,1000,5,2,0,Yes,2,0,None,0,0
9839387,CLSD,3/14/2018,2018.00,345000,SFH,1953,8539,Springfield,76,60076,1473,8,2,0,Yes,3,0,Attached,2,3
9877114,CLSD,11/19/2018,2018.00,645000,SFH,1954,8727,Harding,76,60076,3650,13,4,1,Yes,5,2,Attached,3,0
9925110,CLSD,6/19/2018,2018.00,410000,SFH,1954,5248,MADISON,76,60077,3140,8,3,0,Yes,3,1,Attached,2,0
9846565,CLSD,3/16/2018,2018.00,490000,SFH,1954,8700,Hamlin,76,60076,2980,9,3,1,Yes,3,0,Detached,1,0
9966423,CLSD,7/13/2018,2018.00,460000,SFH,1954,7215,LE CLAIRE,76,60077,2900,8,2,1,Yes,3,1,Detached,2,0
9640042,CLSD,12/11/2017,2017.00,450000,SFH,1954,5038,Farwell,76,60077,2300,8,3,0,Yes,3,1,Detached,2,0
9712765,CLSD,10/31/2017,2017.00,362000,SFH,1954,5024,Fargo,76,60077,1820,9,3,0,Yes,4,0,Attached,2,0
9783076,CLSD,1/5/2018,2018.00,389000,SFH,1954,3857,CLEVELAND,76,60076,1816,8,3,1,Yes,4,1,Detached,2.5,0
10013110,CLSD,8/27/2018,2018.00,335000,SFH,1954,8504,Laramie,76,60077,1782,7,2,1,Yes,4,0,Detached,2.5,0
9891572,CLSD,6/27/2018,2018.00,310000,SFH,1954,5306,MONROE,76,60077,1748,7,1,1,Yes,3,0,Detached,2,0
9715003,CLSD,4/30/2018,2018.00,325000,SFH,1954,8345,Kolmar,76,60076,1713,8,3,0,Yes,4,0,Detached,2,0
9858571,CLSD,6/11/2018,2018.00,485000,SFH,1954,5123,Farwell,76,60077,1700,9,3,0,Yes,3,0,Attached,1,0
10018924,CLSD,8/29/2018,2018.00,339000,SFH,1954,8037,Kedvale,76,60076,1600,9,2,0,Yes,3,0,None,0,0
9956701,CLSD,10/16/2018,2018.00,355000,SFH,1954,8048,Lockwood,76,60077,1502,8,2,1,Yes,3,0,Detached,2,0
9730754,CLSD,2/2/2018,2018.00,320000,SFH,1954,3407,LEE,76,60076,1500,9,3,0,Yes,3,1,Attached,2,0
9868902,CLSD,4/30/2018,2018.00,362000,SFH,1954,3524,Greenleaf,76,60076,1458,7,2,1,Yes,3,0,Detached,2,0
10010860,CLSD,9/4/2018,2018.00,371000,SFH,1954,4956,DOBSON,76,60077,1453,9,2,0,Yes,3,0,Attached,1,0
9633658,CLSD,9/29/2017,2017.00,280000,SFH,1954,7447,Kildare,76,60076,1360,8,2,1,Yes,3,1,Detached,2,0
9783007,CLSD,12/12/2017,2017.00,295000,SFH,1954,5001,HARVARD,76,60077,1320,7,1,1,Yes,2,0,Attached,2,0
10025820,CLSD,11/8/2018,2018.00,289000,SFH,1954,8331,Kolmar,76,60076,1300,8,2,1,Yes,3,0,Detached,2,0
9707569,CLSD,9/6/2017,2017.00,359900,SFH,1954,8330,Kilbourn,76,60076,1299,9,2,0,Yes,3,0,Detached,2,0
10031218,CLSD,11/9/2018,2018.00,304000,SFH,1954,7641,Kilbourn,76,60076,1263,8,1,1,Yes,3,0,Detached,2,0
9582886,CLSD,5/12/2017,2017.00,305000,SFH,1954,7918,Kolmar,76,60076,1200,6,1,0,Yes,3,0,Detached,2,0
9881291,CLSD,4/17/2018,2018.00,310000,SFH,1954,8229,Lawndale,76,60076,1200,7,1,1,Yes,3,0,Detached,2.1,0
9766214,CLSD,3/9/2018,2018.00,375000,SFH,1954,4844,Jarvis,76,60077,1200,7,2,0,Yes,3,0,Detached,2,0
9579046,CLSD,5/5/2017,2017.00,344918,SFH,1954,5458,GREENWOOD,76,60077,1174,8,2,0,Yes,3,1,Detached,2,0
9825835,CLSD,2/23/2018,2018.00,360000,SFH,1954,8711,LARAMIE,76,60077,1170,8,2,0,Yes,3,1,Detached,2,0
9386437,CLSD,3/16/2017,2017.00,295000,SFH,1954,5124,Greenwood,76,60077,1169,8,2,0,Yes,3,0,Detached,2,0
9622937,CLSD,7/20/2017,2017.00,345000,SFH,1954,9410,Le Claire,76,60077,1150,8,2,0,Yes,3,0,Detached,2,0
10007016,CLSD,8/17/2018,2018.00,300000,SFH,1954,4041,Brummel,76,60076,1136,8,1,1,Yes,3,0,None,0,0
10156485,CLSD,1/24/2019,2019.00,244900,SFH,1954,5101,GREENLEAF,76,60077,1087,5,2,0,Yes,3,0,Detached,2.5,0
9629447,CLSD,6/29/2017,2017.00,339000,SFH,1954,5156,CHASE,76,60077,1037,9,1,1,Yes,3,1,None,0,0
9874578,CLSD,4/12/2018,2018.00,309500,SFH,1954,8527,Central Park,76,60076,1012,8,2,0,Yes,3,1,Detached,2,0
10108578,CLSD,11/19/2018,2018.00,180000,SFH,1954,8522,Drake,76,60076,1000,6,1,1,Yes,3,0,Detached,2,0
9695010,CLSD,9/29/2017,2017.00,250000,SFH,1954,5345,Davis,76,60077,1000,5,1,1,Yes,3,0,Detached,2,0
9862778,CLSD,6/22/2018,2018.00,265000,SFH,1954,9222,Lorel,76,60077,1000,5,2,0,Yes,3,0,Detached,2,0
10138384,CLSD,2/20/2019,2019.00,305000,SFH,1954,8305,TRUMBULL,76,60076,988,9,2,0,Yes,3,1,Detached,2,0
10014639,CLSD,9/6/2018,2018.00,271000,SFH,1954,8151,Crawford,76,60076,1080,7,2,0,Yes,3,0,Detached,1,1
9650926,CLSD,9/15/2017,2017.00,327500,SFH,1954,5446,Greenwood,76,60077,1174,7,2,0,Yes,3,1,Detached,2,2
9834548,CLSD,6/26/2018,2018.00,415000,SFH,1954,3951,Sunset,62,60062,2200,9,2,0,Yes,3,0,Detached,3,0
9872632,CLSD,4/19/2018,2018.00,362500,SFH,1954,1044,Midway,62,60062,1400,7,2,0,Yes,3,0,Detached,1.5,0
9955239,CLSD,8/20/2018,2018.00,371500,SFH,1954,1650,Ferndale,62,60062,1300,7,2,0,Yes,3,0,Attached,1,0
9864896,CLSD,4/18/2018,2018.00,385000,SFH,1954,1108,Whitfield,62,60062,1100,7,2,0,Yes,3,1,Attached,1,0
9571861,CLSD,6/13/2017,2017.00,347000,SFH,1954,901,Dell,62,60062,1072,9,2,0,Yes,3,1,Attached,1,0
9904078,CLSD,5/31/2018,2018.00,365000,SFH,1954,1104,Whitfield,62,60062,1068,7,2,0,Yes,3,0,Attached,1,0
9627468,CLSD,6/29/2017,2017.00,515000,SFH,1955,8842,Knox,76,60076,3364,10,3,0,Yes,3,2,Attached,2,0
10108734,CLSD,11/1/2018,2018.00,405000,SFH,1955,8645,Keystone,76,60076,2884,9,3,0,Yes,3,2,Detached,2,0
9701094,CLSD,10/12/2017,2017.00,462000,SFH,1955,7409,Kilbourn,76,60076,2600,10,3,1,Yes,4,0,Attached,4,0
9937920,CLSD,6/8/2018,2018.00,435000,SFH,1955,9311,Kildare,76,60076,2402,9,3,0,Yes,3,1,Detached,2,0
9714505,CLSD,10/27/2017,2017.00,475000,SFH,1955,5025,Coyle,76,60077,2400,9,4,0,Yes,4,0,Detached,2.5,0
10094336,CLSD,11/8/2018,2018.00,455000,SFH,1955,9438,Keystone,76,60076,2294,8,2,1,Yes,4,0,Detached,2,0
9513735,CLSD,7/7/2017,2017.00,432000,SFH,1955,8315,Lowell,76,60076,2166,8,2,2,Yes,3,0,Attached,1,0
9630152,CLSD,7/28/2017,2017.00,310000,SFH,1955,3304,GREENLEAF,76,60076,2100,10,2,1,Yes,3,3,None,0,0
9805186,CLSD,1/30/2018,2018.00,401000,SFH,1955,4245,Bobolink,76,60076,2042,9,2,1,Yes,3,1,Attached,2,0
9727617,CLSD,1/25/2018,2018.00,436500,SFH,1955,3841,Sugar Loaf,76,60076,2000,7,2,0,Yes,3,0,Detached,2,0
9966079,CLSD,7/16/2018,2018.00,340000,SFH,1955,9035,LINDER,76,60077,1960,7,2,0,Yes,3,2,Detached,2,0
9567976,CLSD,5/18/2017,2017.00,525000,SFH,1955,9036,Tripp,76,60076,1959,10,4,0,Yes,4,1,Attached,1,0
10126934,CLSD,2/14/2019,2019.00,480000,SFH,1955,4317,Greenwood,76,60076,1944,8,3,0,Yes,4,0,Detached,2,0
9667931,CLSD,10/25/2017,2017.00,329000,SFH,1955,8146,Keeler,76,60076,1918,8,2,0,Yes,3,0,Detached,2.5,0
9778834,CLSD,11/8/2017,2017.00,340000,SFH,1955,9438,Keystone,76,60076,1875,8,2,1,Yes,4,0,Detached,2,0
10084715,CLSD,11/6/2018,2018.00,305000,SFH,1955,9229,Latrobe,76,60077,1800,7,2,0,Yes,3,0,Detached,2,0
9998082,CLSD,2/20/2019,2019.00,297770,SFH,1955,3604,Lee,76,60076,1667,11,3,0,Yes,3,1,None,0,0
9863788,CLSD,5/30/2018,2018.00,317500,SFH,1955,4727,BOBOLINK,76,60076,1591,8,2,1,Yes,3,0,Attached,2,0
9984805,CLSD,8/30/2018,2018.00,299000,SFH,1955,9327,Linder,76,60077,1506,6,2,0,Yes,2,0,Attached,2,0
9559403,CLSD,5/15/2017,2017.00,384000,SFH,1955,8123,Keeler,76,60076,1503,7,2,0,Yes,3,0,Attached,1,0
10049275,CLSD,11/14/2018,2018.00,285000,SFH,1955,8517,Kimball,76,60076,1503,8,2,0,Yes,3,0,Detached,1.5,0
10162433,CLSD,2/11/2019,2019.00,325000,SFH,1955,4120,Cleveland,76,60076,1489,10,3,0,Yes,3,1,Attached,2,0
10024099,CLSD,9/10/2018,2018.00,419000,SFH,1955,8052,Tripp,76,60076,1407,8,2,1,Yes,3,0,Detached,2.5,0
9618578,CLSD,6/30/2017,2017.00,355000,SFH,1955,8706,KARLOV,76,60076,1400,8,2,0,Yes,3,0,Detached,2.5,0
9635569,CLSD,11/9/2017,2017.00,405000,SFH,1955,4455,Madison,76,60076,1394,9,2,0,Yes,3,1,Attached,2,0
9368931,CLSD,4/14/2017,2017.00,310000,SFH,1955,3833,FARGO,76,60076,1394,7,2,1,Yes,3,1,Detached,2.5,0
9891338,CLSD,5/16/2018,2018.00,364000,SFH,1955,7601,Kenton,76,60076,1258,9,2,1,Yes,3,0,Attached,2,0
10113231,CLSD,2/28/2019,2019.00,284000,SFH,1955,8357,Kenneth,76,60076,1240,7,2,0,Yes,3,0,Attached,1,0
9755850,CLSD,10/20/2017,2017.00,240000,SFH,1955,8420,LARAMIE,76,60077,1214,7,1,1,Yes,3,0,Detached,2,0
9815051,CLSD,2/26/2018,2018.00,350000,SFH,1955,8420,LARAMIE,76,60077,1214,8,2,0,Yes,3,0,Detached,2,0
9929825,CLSD,7/27/2018,2018.00,320000,SFH,1955,4214,Main,76,60076,1203,8,2,1,Yes,3,1,Attached,1,0
9985482,CLSD,7/11/2018,2018.00,310000,SFH,1955,7817,Kenneth,76,60076,1166,7,2,0,Yes,3,0,Detached,2,0
9972037,CLSD,11/2/2018,2018.00,260000,SFH,1955,7920,Kedvale,76,60076,1142,8,2,0,Yes,3,1,Detached,2,0
9570925,CLSD,5/2/2017,2017.00,315000,SFH,1955,7809,Lowell,76,60076,1140,7,2,0,Yes,3,0,Detached,2,0
9685656,CLSD,9/13/2017,2017.00,290000,SFH,1955,8247,KENNETH,76,60076,1129,8,2,0,Yes,3,0,None,0,0
9639329,CLSD,7/11/2017,2017.00,324900,SFH,1955,7742,KARLOV,76,60076,1104,8,2,0,Yes,3,1,Detached,2,0
9673031,CLSD,8/29/2017,2017.00,280000,SFH,1955,9311,Linder,76,60077,1091,7,1,1,Yes,3,0,Detached,2,0
9603306,CLSD,6/28/2017,2017.00,402000,SFH,1955,7518,Karlov,76,60076,1060,9,2,0,Yes,3,2,Detached,2,0
9339542,CLSD,6/29/2017,2017.00,225000,SFH,1955,5050,Jarlath,76,60077,900,6,2,0,Yes,2,0,Detached,2,0
9607204,CLSD,7/27/2017,2017.00,248000,SFH,1955,9629,Karlov,76,60076,2469,10,1,1,Yes,3,0,None,0,1
10144399,CLSD,1/4/2019,2019.00,360000,SFH,1955,3812,Birchwood,76,60076,2200,11,3,0,Yes,4,1,Detached,2,1
10158902,CLSD,1/31/2019,2019.00,370000,SFH,1955,7140,Le Claire,76,60076,1600,8,2,0,Yes,3,1,Attached,1,1
9920842,CLSD,8/2/2018,2018.00,372500,SFH,1955,8439,Lawndale,76,60076,1400,7,2,1,Yes,3,0,None,0,1
9673470,CLSD,9/20/2017,2017.00,246000,SFH,1955,9614,Karlov,76,60076,1301,7,2,0,Yes,3,0,None,0,1
10008875,CLSD,8/27/2018,2018.00,327000,SFH,1955,9707,Kedvale,76,60076,2048,7,2,0,Yes,3,0,None,0,2
9672474,CLSD,9/21/2017,2017.00,315000,SFH,1955,1008,Dell,62,60062,1068,7,1,1,Yes,3,0,None,0,2
9701189,CLSD,9/13/2017,2017.00,277500,SFH,1955,3860,Fargo,76,60076,1040,7,2,0,Yes,3,0,None,0,2
9930534,CLSD,6/14/2018,2018.00,251000,SFH,1955,3822,Jarvis,76,60076,937,6,1,1,Yes,2,0,None,0,2
9811166,CLSD,2/28/2018,2018.00,420000,SFH,1955,9629,Karlov,76,60076,2469,11,2,0,Yes,3,1,None,0,3
9967353,CLSD,7/20/2018,2018.00,437500,SFH,1955,9614,Karlov,76,60076,1401,8,3,0,Yes,3,1,None,0,3
9873080,CLSD,4/26/2018,2018.00,287000,SFH,1955,1431,SUNSET RIDGE,62,60062,1073,6,2,0,Yes,3,0,None,0,3
9685145,CLSD,8/22/2017,2017.00,360000,SFH,1955,306,Forestway,62,60062,1114,7,2,0,Yes,3,0,None,0,4
9933380,CLSD,8/30/2018,2018.00,585000,SFH,1955,1729,Marcee,62,60062,2566,9,3,1,Yes,5,0,Attached,1.5,0
10027122,CLSD,9/6/2018,2018.00,385000,SFH,1955,1728,Marcee,62,60062,2000,5,2,0,Yes,2,1,Attached,1,0
9950676,CLSD,8/7/2018,2018.00,420450,SFH,1955,1039,Midway,62,60062,1663,8,2,0,Yes,3,1,Attached,2,0
9848466,CLSD,5/21/2018,2018.00,425000,SFH,1955,1942,Milton,62,60062,1600,8,1,1,Yes,3,0,Attached,1.5,0
9818165,CLSD,2/21/2018,2018.00,395000,SFH,1955,1922,Lincoln,62,60062,1594,8,2,1,Yes,4,0,Attached,1,0
9725869,CLSD,9/11/2017,2017.00,400000,SFH,1955,1212,Briarwood,62,60062,1176,7,1,1,Yes,3,0,Detached,1,0
9833559,CLSD,3/29/2018,2018.00,334900,SFH,1955,1033,Midway,62,60062,1072,8,2,0,Yes,3,1,Attached,1,0
9697177,CLSD,11/27/2017,2017.00,660500,SFH,1956,9504,Lowell,76,60076,3500,13,3,1,Yes,5,0,Detached,3,0
10115942,CLSD,2/5/2019,2019.00,340000,SFH,1956,8419,Keeler,76,60076,3155,7,4,0,Yes,4,0,Attached,4,0
9953437,CLSD,6/28/2018,2018.00,540000,SFH,1956,5010,Birchwood,76,60077,2940,9,4,0,Yes,5,0,Detached,2,0
9500877,CLSD,7/7/2017,2017.00,550000,SFH,1956,9344,Tripp,76,60076,2700,8,3,0,Yes,3,1,Attached,1,0
9952920,CLSD,7/27/2018,2018.00,462000,SFH,1956,5236,DAVIS,76,60077,2700,10,3,1,Yes,5,0,Detached,2,0
9585481,CLSD,5/8/2017,2017.00,389000,SFH,1956,8910,Knox,76,60076,2474,9,3,0,Yes,3,1,Attached,2,0
9476251,CLSD,8/28/2017,2017.00,405000,SFH,1956,3850,Harvard,76,60076,2400,9,3,1,Yes,4,1,Detached,2.5,0
9645449,CLSD,9/5/2017,2017.00,494900,SFH,1956,7715,Prairie,76,60076,2000,9,3,0,Yes,3,1,Detached,2,0
10055388,CLSD,10/25/2018,2018.00,345000,SFH,1956,8339,St Louis,76,60076,2000,11,3,0,Yes,4,0,Detached,2.5,0
9494795,CLSD,6/16/2017,2017.00,273888,SFH,1956,8939,Pottawattami,76,60076,1960,8,3,1,Yes,4,0,None,0,0
9778068,CLSD,4/11/2018,2018.00,475250,SFH,1956,9301,Tripp,76,60076,1870,11,3,0,Yes,4,2,Attached,2.5,0
9668188,CLSD,12/19/2017,2017.00,360000,SFH,1956,8625,Avers,76,60076,1850,8,2,1,Yes,4,0,Detached,2,0
9519378,CLSD,5/9/2017,2017.00,355000,SFH,1956,9332,Tripp,76,60076,1833,8,2,0,Yes,3,0,Detached,2,0
9748425,CLSD,11/3/2017,2017.00,379500,SFH,1956,8445,Latrobe,76,60077,1800,9,3,1,Yes,3,2,Detached,2,0
9486688,CLSD,3/3/2017,2017.00,485000,SFH,1956,8715,Keystone,76,60076,1722,11,3,0,Yes,3,0,Detached,2,0
9754134,CLSD,3/23/2018,2018.00,279000,SFH,1956,5221,Greenleaf,76,60077,1708,7,2,0,Yes,3,0,Detached,2,0
9608527,CLSD,6/15/2017,2017.00,358000,SFH,1956,5028,Greenleaf,76,60077,1700,8,2,0,Yes,3,1,Detached,1.1,0
9703966,CLSD,9/20/2017,2017.00,295000,SFH,1956,5249,Wright,76,60077,1600,7,2,1,Yes,3,0,Detached,2,0
9927982,CLSD,5/24/2018,2018.00,277500,SFH,1956,4501,Madison,76,60076,1526,7,2,0,Yes,3,0,Attached,2,0
10129107,CLSD,2/15/2019,2019.00,447000,SFH,1956,4501,Madison,76,60076,1526,8,3,0,Yes,3,0,Attached,2,0
9647589,CLSD,7/21/2017,2017.00,260000,SFH,1956,8524,SAINT LOUIS,76,60076,1506,8,1,1,Yes,2,0,Detached,2,0
10117378,CLSD,12/6/2018,2018.00,302000,SFH,1956,9325,Lockwood,76,60077,1475,8,3,0,Yes,3,1,Detached,2.5,0
9723040,CLSD,10/25/2017,2017.00,360000,SFH,1956,8635,Le Claire,76,60077,1440,7,2,0,Yes,2,1,Attached,2,0
