SoldPr,SFH,Condo,Duplex,Townhouse,New,Recent,20A,19A,19B,19C,19D,Pre1900,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces,60002,60025,60026,60029,60035,60053,60062,60067,60076,60077,60091,60201,60202,60203,60625,60626,60638,63104
826841.875,1,0,0,0,0,0,0,1,0,0,0,0,3752,12,3,1,1,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563750,1,0,0,0,0,0,0,0,1,0,0,0,2150,9,3,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2767500,1,0,0,0,0,0,1,0,0,0,0,0,10000,17,6,1,1,5,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
367718.75,1,0,0,0,0,0,0,1,0,0,0,0,1630,8,2,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
609862.545,1,0,0,0,0,0,0,0,1,0,0,0,2024,9,4,0,1,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
393065.0781,1,0,0,0,0,0,0,1,0,0,0,0,1900,7,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
374637.5,1,0,0,0,0,0,0,1,0,0,0,0,1126,7,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
789250,1,0,0,0,0,0,0,1,0,0,0,0,3786,14,4,0,1,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441775,0,0,0,1,0,0,0,1,0,0,0,0,2655,10,2,2,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
870968.125,1,0,0,0,0,0,0,0,0,0,0,1,3200,11,2,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
277837.7812,1,0,0,0,0,0,0,1,0,0,0,0,1400,7,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
866765.625,1,0,0,0,0,0,0,1,0,0,0,0,3600,9,4,1,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1828087.5,1,0,0,0,0,1,0,0,0,0,0,0,5060,9,4,1,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024359.375,1,0,0,0,0,0,1,0,0,0,0,0,6737,15,5,1,1,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356531.5637,1,0,0,0,0,0,0,1,0,0,0,0,1235,8,2,0,1,2,2,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
302054.6875,1,0,0,0,0,0,0,1,0,0,0,0,1288,8,3,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325624.8027,1,0,0,0,0,0,0,1,0,0,0,0,1320,7,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
517625,1,0,0,0,0,0,0,0,1,0,0,0,2365,9,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
461250,1,0,0,0,0,0,0,1,0,0,0,0,3000,11,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2476848.437,1,0,0,0,0,0,0,1,0,0,0,0,8782,16,6,3,1,5,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292125,1,0,0,0,0,0,0,1,0,0,0,0,1332,8,2,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298377.5,1,0,0,0,0,0,0,1,0,0,0,0,1500,7,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451768.75,1,0,0,0,0,0,0,1,0,0,0,0,1456,8,2,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
984000,1,0,0,0,0,0,0,0,1,0,0,0,3300,12,3,2,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1383750,1,0,0,0,0,0,0,1,0,0,0,0,5220,8,4,1,1,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347701.0605,1,0,0,0,0,0,0,1,0,0,0,0,1319,9,2,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
356192.3431,1,0,0,0,0,0,0,1,0,0,0,0,1800,9,2,1,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
363875,1,0,0,0,0,0,0,1,0,0,0,0,1000,6,2,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
492000,1,0,0,0,0,0,0,0,1,0,0,0,2250,10,3,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
669248.125,1,0,0,0,0,0,0,1,0,0,0,0,3492,11,3,1,1,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1180692.375,1,0,0,0,0,0,1,0,0,0,0,0,3278,11,4,1,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420250,1,0,0,0,0,0,0,1,0,0,0,0,1650,8,2,1,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357212.5,1,0,0,0,0,0,0,1,0,0,0,0,1415,7,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
739554.6367,1,0,0,0,0,0,0,1,0,0,0,0,2640,10,3,1,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
367479.925,1,0,0,0,0,0,0,1,0,0,0,0,1296,7,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581520.9375,1,0,0,0,0,0,0,1,0,0,0,0,2940,9,4,0,1,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1379766.113,1,0,0,0,0,0,1,0,0,0,0,0,6780,10,6,1,1,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
555780.625,1,0,0,0,0,0,0,1,0,0,0,0,2134,10,3,1,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1435000,1,0,0,0,0,0,0,1,0,0,0,0,3515,12,3,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1365812.5,1,0,0,0,0,0,1,0,0,0,0,0,5175,14,6,1,1,5,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
666250,1,0,0,0,0,0,1,0,0,0,0,0,3910,7,2,1,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754800,1,0,0,0,1,0,0,0,0,0,0,0,6000,10,4,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320440.625,1,0,0,0,0,0,0,1,0,0,0,0,3983,9,3,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274738.4375,0,0,0,1,0,0,0,1,0,0,0,0,1913,9,3,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430487.0273,1,0,0,0,0,0,1,0,0,0,0,0,2000,9,3,1,1,5,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
353645.5,1,0,0,0,0,0,0,1,0,0,0,0,2250,8,2,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
281042.1875,1,0,0,0,0,0,0,1,0,0,0,0,1000,7,2,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235647.5,1,0,0,0,0,0,0,1,0,0,0,0,2548,11,2,1,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420250,1,0,0,0,0,0,0,1,0,0,0,0,1660,7,3,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435625,1,0,0,0,0,0,0,1,0,0,0,0,3150,10,3,0,1,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969921.875,1,0,0,0,0,0,1,0,0,0,0,0,5311,12,5,2,1,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409218.4375,1,0,0,0,0,0,0,1,0,0,0,0,1378,8,2,1,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
673325.8633,1,0,0,0,0,0,0,1,0,0,0,0,3154,13,3,1,1,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284719.375,1,0,0,0,0,0,0,1,0,0,0,0,1200,9,2,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244900.6875,1,0,0,0,0,0,0,1,0,0,0,0,2965,9,3,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403995.518,1,0,0,0,0,0,0,1,0,0,0,0,1501,7,2,0,1,3,0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
646134.375,1,0,0,0,0,0,0,1,0,0,0,0,3127,12,4,1,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308529.1641,1,0,0,0,0,0,0,1,0,0,0,0,1068,6,2,0,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298377.5,1,0,0,0,0,0,0,0,1,0,0,0,950,7,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349881.7641,1,0,0,0,0,0,0,1,0,0,0,0,1344,7,2,0,1,3,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
527875,0,1,0,0,0,0,0,1,0,0,0,0,1650,7,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640625,1,0,0,0,0,1,0,0,0,0,0,0,2252,6,3,1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
302375,1,0,0,0,0,0,0,1,0,0,0,0,1927,8,2,1,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
697000,1,0,0,0,0,0,0,1,0,0,0,0,3408,14,5,1,1,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266500,1,0,0,0,0,0,0,0,1,0,0,0,1247,8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
622442.7812,1,0,0,0,0,0,0,1,0,0,0,0,2522,10,3,1,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378225,1,0,0,0,0,0,0,1,0,0,0,0,1573,6,2,1,1,3,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
554730,1,0,0,0,0,0,0,1,0,0,0,0,3230,9,3,1,1,5,1,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
351066.3437,1,0,0,0,0,0,0,1,0,0,0,0,1200,9,2,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
440750,1,0,0,0,0,0,0,1,0,0,0,0,1850,8,3,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308012.5,0,1,0,0,0,0,0,0,1,0,0,0,1800,7,2,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
507375,1,0,0,0,0,0,0,1,0,0,0,0,1700,7,3,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
814234.375,1,0,0,0,0,0,0,0,1,0,0,0,3520,12,3,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1240250,1,0,0,0,0,0,0,0,1,0,0,0,4350,10,4,1,1,4,1,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208023.75,1,0,0,0,0,0,0,1,0,0,0,0,2038,7,2,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746395.43,1,0,0,0,0,0,0,1,0,0,0,0,10152,18,5,4,1,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464376.25,1,0,0,0,0,0,0,0,1,0,0,0,2800,10,4,0,1,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256084.5906,1,0,0,0,0,0,0,1,0,0,0,0,1037,7,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257403.125,0,0,1,0,0,0,0,0,1,0,0,0,1100,7,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
498061.9141,1,0,0,0,0,0,0,1,0,0,0,0,2807,11,3,1,1,4,1,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388475,0,0,0,1,0,0,0,1,0,0,0,0,2565,7,2,2,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
389500,1,0,0,0,0,0,0,1,0,0,0,0,1392,7,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
369000,1,0,0,0,0,0,0,1,0,0,0,0,2002,9,3,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
712323.75,1,0,0,0,0,0,0,1,0,0,0,0,2698,10,4,1,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
713440.0391,1,0,0,0,0,0,0,1,0,0,0,0,2765,14,4,0,1,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1296625,1,0,0,0,1,0,0,0,0,0,0,0,4593,13,5,1,1,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716374.566,1,0,0,0,0,0,1,0,0,0,0,0,3312,11,4,1,1,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
958432.6562,1,0,0,0,0,1,0,0,0,0,0,0,3000,9,4,0,1,4,1,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
403833.9844,1,0,0,0,0,0,0,1,0,0,0,0,1200,8,2,0,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
315187.5,1,0,0,0,0,0,0,0,1,0,0,0,2009,9,1,1,1,3,0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
376687.5,1,0,0,0,0,0,0,1,0,0,0,0,1458,12,2,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
800264.3457,1,0,0,0,0,0,0,1,0,0,0,0,3772,12,3,1,1,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185855.5625,1,0,0,0,0,0,0,1,0,0,0,0,1677,6,2,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984000,1,0,0,0,0,0,1,0,0,0,0,0,4850,14,4,1,1,4,1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443889.0625,1,0,0,0,0,0,0,0,1,0,0,0,1800,9,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1670493.75,1,0,0,0,0,0,0,0,1,0,0,0,7000,14,6,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
831044.375,1,0,0,0,0,0,1,0,0,0,0,0,2947,12,4,1,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999375,1,0,0,0,0,0,0,0,1,0,0,0,2700,13,3,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
871250,1,0,0,0,0,0,0,0,1,0,0,0,2335,9,3,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405449.3203,1,0,0,0,0,0,0,1,0,0,0,0,1795,6,3,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
493793.75,1,0,0,0,0,0,0,1,0,0,0,0,2000,8,3,0,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357725,1,0,0,0,0,0,1,0,0,0,0,0,4535,13,3,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233014.9012,1,0,0,0,0,0,0,1,0,0,0,0,2006,7,2,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
703918.75,1,0,0,0,0,0,0,1,0,0,0,0,2300,12,3,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454920.625,1,0,0,0,0,0,0,0,1,0,0,0,2100,10,3,0,1,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213276.875,1,0,0,0,0,0,0,1,0,0,0,0,1120,7,2,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1019106.25,1,0,0,0,0,0,0,1,0,0,0,0,6055,15,4,2,1,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299133.2934,1,0,0,0,0,0,0,1,0,0,0,0,1300,8,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1418343.75,1,0,0,0,0,0,0,0,1,0,0,0,3880,11,4,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
969650,1,0,0,0,0,0,0,1,0,0,0,0,4344,13,4,2,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383750,1,0,0,0,0,1,0,0,0,0,0,0,4366,12,4,1,1,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296144.9219,1,0,0,0,0,0,0,1,0,0,0,0,1103,7,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
252150,1,0,0,0,0,0,0,1,0,0,0,0,987,6,2,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
947612.5,1,0,0,0,0,0,0,0,1,0,0,0,2362,11,3,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
619868.75,1,0,0,0,0,0,0,1,0,0,0,0,2100,10,2,1,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333297.6484,1,0,0,0,0,0,0,1,0,0,0,0,1012,8,2,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
709171.875,1,0,0,0,0,0,1,0,0,0,0,0,3000,9,3,1,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183859.375,1,0,0,0,0,0,0,1,0,0,0,0,2138,8,2,0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281250,1,0,0,0,0,0,1,0,0,0,0,0,3149,11,4,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1896250,1,0,0,0,0,0,0,0,1,0,0,0,5220,14,4,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673425,1,0,0,0,0,0,0,1,0,0,0,0,2700,11,3,1,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590539.8965,1,0,0,0,0,0,0,1,0,0,0,0,2601,12,3,1,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236390.625,0,0,0,1,0,0,0,1,0,0,0,0,1791,7,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328000,1,0,0,0,0,0,0,1,0,0,0,0,1725,10,2,0,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
963817.1094,1,0,0,0,0,0,0,1,0,0,0,0,4432,13,5,1,1,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
764592.3437,1,0,0,0,0,0,0,1,0,0,0,0,4078,11,4,1,1,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364900,1,0,0,0,0,0,0,0,1,0,0,0,1700,9,3,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1230000,1,0,0,0,0,0,1,0,0,0,0,0,2840,10,4,1,1,4,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499046.875,1,0,0,0,0,0,0,1,0,0,0,0,2400,8,4,0,1,4,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
594500,1,0,0,0,0,0,1,0,0,0,0,0,3680,9,3,2,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1029612.5,1,0,0,0,0,0,1,0,0,0,0,0,4000,10,4,1,1,4,1,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
393984.375,1,0,0,0,0,0,0,1,0,0,0,0,1400,8,2,0,1,3,1,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
927625,1,0,0,0,0,1,0,0,0,0,0,0,2810,9,4,1,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
538125,1,0,0,0,0,0,0,0,1,0,0,0,3440,10,4,1,1,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1260750,1,0,0,0,0,0,0,0,0,0,0,1,5219,16,5,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1025199.875,1,0,0,0,0,0,1,0,0,0,0,0,3661,13,4,1,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1455500,1,0,0,0,0,0,1,0,0,0,0,0,4476,13,4,2,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881500,1,0,0,0,0,0,0,1,0,0,0,0,3060,8,3,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
797450,1,0,0,0,0,0,0,0,1,0,0,0,3023,10,2,2,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
452563.2852,1,0,0,0,0,0,0,0,1,0,0,0,1492,9,1,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420250,1,0,0,0,0,0,0,0,1,0,0,0,2128,9,3,1,1,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
649286.25,1,0,0,0,0,0,0,0,0,0,0,1,3615,13,3,1,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1062925,1,0,0,0,0,0,0,0,1,0,0,0,3900,11,3,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
386104.6875,1,0,0,0,0,0,0,1,0,0,0,0,1379,7,2,0,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1317125,1,0,0,0,0,0,1,0,0,0,0,0,4528,14,5,1,1,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543250,1,0,0,0,0,0,0,0,1,0,0,0,1900,8,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
441514.1181,0,0,0,1,0,0,1,0,0,0,0,0,2690,9,3,1,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
374125,1,0,0,0,0,0,0,0,1,0,0,0,1189,7,1,1,1,3,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369000,1,0,0,0,0,0,0,1,0,0,0,0,1500,8,2,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239737.5,1,0,0,0,0,0,0,0,1,0,0,0,4767,13,5,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
394625,1,0,0,0,0,0,0,1,0,0,0,0,1450,7,2,0,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
971828.125,1,0,0,0,0,0,0,0,1,0,0,0,4200,11,3,1,1,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
953147.5,1,0,0,0,1,0,0,0,0,0,0,0,3650,10,4,1,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162846.875,1,0,0,0,0,0,0,1,0,0,0,0,3374,8,2,1,1,5,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264915.0937,1,0,0,0,0,0,0,1,0,0,0,0,1214,7,1,1,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1270333.75,1,0,0,0,0,0,0,0,1,0,0,0,3500,11,4,1,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563750,1,0,0,0,0,0,0,1,0,0,0,0,2803,11,3,2,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
423837.5,1,0,0,0,0,0,0,1,0,0,0,0,1600,8,3,0,1,3,1,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1435000,1,0,0,0,1,0,0,0,0,0,0,0,3436,10,4,1,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330946.875,1,0,0,0,0,0,0,1,0,0,0,0,1363,7,2,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585723.4375,1,0,0,0,0,0,0,1,0,0,0,0,2900,11,3,1,1,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
785914.7781,1,0,0,0,0,0,1,0,0,0,0,0,2505,10,4,1,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1255625,0,0,1,0,1,0,0,0,0,0,0,0,4287,11,3,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
922500,1,0,0,0,0,0,0,1,0,0,0,0,4232,11,3,1,1,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296737.5,1,0,0,0,0,0,0,1,0,0,0,0,2373,8,3,1,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794375,1,0,0,0,0,0,0,1,0,0,0,0,3904,14,4,1,1,5,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
590976.5625,1,0,0,0,0,0,0,1,0,0,0,0,2641,12,3,1,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
963500,1,0,0,0,0,0,0,1,0,0,0,0,3200,12,4,0,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850750,1,0,0,0,0,0,0,0,1,0,0,0,2164,9,3,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
